2013-06-07 09:45:46,572 [9] INFO  Umbraco.Core.PluginManager - [Thread 1] Determining hash of code files on disk
2013-06-07 09:46:03,529 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Create Table sql -1:
 CREATE TABLE [cmsDocument] ([nodeId] INTEGER NOT NULL,
[published] BIT NOT NULL,
[documentUser] INTEGER NOT NULL,
[versionId] UniqueIdentifier NOT NULL,
[text] NVARCHAR(255) NOT NULL,
[releaseDate] DATETIME NULL,
[expireDate] DATETIME NULL,
[updateDate] DATETIME NOT NULL CONSTRAINT [DF_cmsDocument_updateDate] DEFAULT (getdate()),
[templateId] INTEGER NULL,
[alias] NVARCHAR(255) NULL,
[newest] BIT NOT NULL CONSTRAINT [DF_cmsDocument_newest] DEFAULT ('0'))
2013-06-07 09:46:03,530 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Primary Key sql -1:
 ALTER TABLE [cmsDocument] ADD CONSTRAINT [PK_cmsDocument] PRIMARY KEY ([versionId])
2013-06-07 09:46:03,530 [16] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 12] Creating data in table cmsDocument
2013-06-07 09:46:03,530 [16] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 12] Done creating data in table cmsDocument
2013-06-07 09:46:03,530 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocument] ADD CONSTRAINT [FK_cmsDocument_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2013-06-07 09:46:03,530 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocument] ADD CONSTRAINT [FK_cmsDocument_cmsContent_nodeId] FOREIGN KEY ([nodeId]) REFERENCES [cmsContent] ([nodeId])
2013-06-07 09:46:03,531 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocument] ADD CONSTRAINT [FK_cmsDocument_cmsTemplate_nodeId] FOREIGN KEY ([templateId]) REFERENCES [cmsTemplate] ([nodeId])
2013-06-07 09:46:03,531 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsDocument] ON [cmsDocument] ([nodeId],[versionId])
2013-06-07 09:46:03,549 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] New table 'cmsDocument' was created
2013-06-07 09:46:03,609 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Create Table sql -1:
 CREATE TABLE [cmsContentType] ([pk] INTEGER NOT NULL IDENTITY(535,1),
[nodeId] INTEGER NOT NULL,
[alias] NVARCHAR(255) NULL,
[icon] NVARCHAR(255) NULL,
[thumbnail] NVARCHAR(255) NOT NULL CONSTRAINT [DF_cmsContentType_thumbnail] DEFAULT ('folder.png'),
[description] NVARCHAR(1500) NULL,
[isContainer] BIT NOT NULL CONSTRAINT [DF_cmsContentType_isContainer] DEFAULT ('0'),
[allowAtRoot] BIT NOT NULL CONSTRAINT [DF_cmsContentType_allowAtRoot] DEFAULT ('0'))
2013-06-07 09:46:03,610 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Primary Key sql -1:
 ALTER TABLE [cmsContentType] ADD CONSTRAINT [PK_cmsContentType] PRIMARY KEY ([pk])
2013-06-07 09:46:03,610 [16] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 12] Creating data in table cmsContentType
2013-06-07 09:46:03,613 [16] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 12] Done creating data in table cmsContentType
2013-06-07 09:46:03,614 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Create Foreign Key sql -1:
 ALTER TABLE [cmsContentType] ADD CONSTRAINT [FK_cmsContentType_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2013-06-07 09:46:03,615 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsContentType] ON [cmsContentType] ([nodeId])
2013-06-07 09:46:03,615 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_cmsContentType_icon] ON [cmsContentType] ([icon])
2013-06-07 09:46:03,632 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] New table 'cmsContentType' was created
2013-06-07 09:46:03,687 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Create Table sql -1:
 CREATE TABLE [cmsDocumentType] ([contentTypeNodeId] INTEGER NOT NULL,
[templateNodeId] INTEGER NOT NULL,
[IsDefault] BIT NOT NULL CONSTRAINT [DF_cmsDocumentType_IsDefault] DEFAULT ('0'))
2013-06-07 09:46:03,687 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Primary Key sql -1:
 ALTER TABLE [cmsDocumentType] ADD CONSTRAINT [PK_cmsDocumentType] PRIMARY KEY ([contentTypeNodeId], [templateNodeId])
2013-06-07 09:46:03,687 [16] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 12] Creating data in table cmsDocumentType
2013-06-07 09:46:03,687 [16] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 12] Done creating data in table cmsDocumentType
2013-06-07 09:46:03,688 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocumentType] ADD CONSTRAINT [FK_cmsDocumentType_cmsContentType_nodeId] FOREIGN KEY ([contentTypeNodeId]) REFERENCES [cmsContentType] ([nodeId])
2013-06-07 09:46:03,688 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocumentType] ADD CONSTRAINT [FK_cmsDocumentType_umbracoNode_id] FOREIGN KEY ([contentTypeNodeId]) REFERENCES [umbracoNode] ([id])
2013-06-07 09:46:03,688 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocumentType] ADD CONSTRAINT [FK_cmsDocumentType_cmsTemplate_nodeId] FOREIGN KEY ([templateNodeId]) REFERENCES [cmsTemplate] ([nodeId])
2013-06-07 09:46:03,703 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] New table 'cmsDocumentType' was created
2013-06-07 09:46:03,759 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Create Table sql -1:
 CREATE TABLE [cmsDataType] ([pk] INTEGER NOT NULL IDENTITY(25,1),
[nodeId] INTEGER NOT NULL,
[controlId] UniqueIdentifier NOT NULL,
[dbType] NVARCHAR(50) NOT NULL)
2013-06-07 09:46:03,759 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Primary Key sql -1:
 ALTER TABLE [cmsDataType] ADD CONSTRAINT [PK_cmsDataType] PRIMARY KEY ([pk])
2013-06-07 09:46:03,759 [16] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 12] Creating data in table cmsDataType
2013-06-07 09:46:03,766 [16] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 12] Done creating data in table cmsDataType
2013-06-07 09:46:03,768 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Create Foreign Key sql -1:
 ALTER TABLE [cmsDataType] ADD CONSTRAINT [FK_cmsDataType_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2013-06-07 09:46:03,769 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsDataType_nodeId] ON [cmsDataType] ([nodeId])
2013-06-07 09:46:03,786 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] New table 'cmsDataType' was created
2013-06-07 09:46:03,848 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Create Table sql -1:
 CREATE TABLE [cmsDataTypePreValues] ([id] INTEGER NOT NULL IDENTITY(5,1),
[datatypeNodeId] INTEGER NOT NULL,
[value] NVARCHAR(2500) NULL,
[sortorder] INTEGER NOT NULL,
[alias] NVARCHAR(50) NULL)
2013-06-07 09:46:03,848 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Primary Key sql -1:
 ALTER TABLE [cmsDataTypePreValues] ADD CONSTRAINT [PK_cmsDataTypePreValues] PRIMARY KEY ([id])
2013-06-07 09:46:03,848 [16] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 12] Creating data in table cmsDataTypePreValues
2013-06-07 09:46:03,851 [16] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 12] Done creating data in table cmsDataTypePreValues
2013-06-07 09:46:03,851 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Create Foreign Key sql -1:
 ALTER TABLE [cmsDataTypePreValues] ADD CONSTRAINT [FK_cmsDataTypePreValues_cmsDataType_nodeId] FOREIGN KEY ([datatypeNodeId]) REFERENCES [cmsDataType] ([nodeId])
2013-06-07 09:46:03,871 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] New table 'cmsDataTypePreValues' was created
2013-06-07 09:46:03,938 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Create Table sql -1:
 CREATE TABLE [cmsDictionary] ([pk] INTEGER NOT NULL IDENTITY(1,1),
[id] UniqueIdentifier NOT NULL,
[parent] UniqueIdentifier NOT NULL,
[key] NVARCHAR(1000) NOT NULL)
2013-06-07 09:46:03,938 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Primary Key sql -1:
 ALTER TABLE [cmsDictionary] ADD CONSTRAINT [PK_cmsDictionary] PRIMARY KEY ([pk])
2013-06-07 09:46:03,939 [16] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 12] Creating data in table cmsDictionary
2013-06-07 09:46:03,939 [16] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 12] Done creating data in table cmsDictionary
2013-06-07 09:46:03,939 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsDictionary_id] ON [cmsDictionary] ([id])
2013-06-07 09:46:03,957 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] New table 'cmsDictionary' was created
2013-06-07 09:46:04,014 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Create Table sql -1:
 CREATE TABLE [cmsLanguageText] ([pk] INTEGER NOT NULL IDENTITY(1,1),
[languageId] INTEGER NOT NULL,
[UniqueId] UniqueIdentifier NOT NULL,
[value] NVARCHAR(1000) NOT NULL)
2013-06-07 09:46:04,015 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Primary Key sql -1:
 ALTER TABLE [cmsLanguageText] ADD CONSTRAINT [PK_cmsLanguageText] PRIMARY KEY ([pk])
2013-06-07 09:46:04,015 [16] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 12] Creating data in table cmsLanguageText
2013-06-07 09:46:04,015 [16] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 12] Done creating data in table cmsLanguageText
2013-06-07 09:46:04,015 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Create Foreign Key sql -1:
 ALTER TABLE [cmsLanguageText] ADD CONSTRAINT [FK_cmsLanguageText_cmsDictionary_id] FOREIGN KEY ([UniqueId]) REFERENCES [cmsDictionary] ([id])
2013-06-07 09:46:04,030 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] New table 'cmsLanguageText' was created
2013-06-07 09:46:04,084 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Create Table sql -1:
 CREATE TABLE [umbracoLanguage] ([id] INTEGER NOT NULL IDENTITY(2,1),
[languageISOCode] NVARCHAR(10) NULL,
[languageCultureName] NVARCHAR(100) NULL)
2013-06-07 09:46:04,084 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Primary Key sql -1:
 ALTER TABLE [umbracoLanguage] ADD CONSTRAINT [PK_umbracoLanguage] PRIMARY KEY ([id])
2013-06-07 09:46:04,084 [16] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 12] Creating data in table umbracoLanguage
2013-06-07 09:46:04,086 [16] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 12] Done creating data in table umbracoLanguage
2013-06-07 09:46:04,086 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_umbracoLanguage_languageISOCode] ON [umbracoLanguage] ([languageISOCode])
2013-06-07 09:46:04,104 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] New table 'umbracoLanguage' was created
2013-06-07 09:46:04,158 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Create Table sql -1:
 CREATE TABLE [umbracoDomains] ([id] INTEGER NOT NULL IDENTITY(1,1),
[domainDefaultLanguage] INTEGER NULL,
[domainRootStructureID] INTEGER NULL,
[domainName] NVARCHAR(255) NOT NULL)
2013-06-07 09:46:04,159 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Primary Key sql -1:
 ALTER TABLE [umbracoDomains] ADD CONSTRAINT [PK_umbracoDomains] PRIMARY KEY ([id])
2013-06-07 09:46:04,159 [16] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 12] Creating data in table umbracoDomains
2013-06-07 09:46:04,159 [16] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 12] Done creating data in table umbracoDomains
2013-06-07 09:46:04,160 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Create Foreign Key sql -1:
 ALTER TABLE [umbracoDomains] ADD CONSTRAINT [FK_umbracoDomains_umbracoNode_id] FOREIGN KEY ([domainRootStructureID]) REFERENCES [umbracoNode] ([id])
2013-06-07 09:46:04,183 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] New table 'umbracoDomains' was created
2013-06-07 09:46:04,238 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Create Table sql -1:
 CREATE TABLE [umbracoLog] ([id] INTEGER NOT NULL IDENTITY(1,1),
[userId] INTEGER NOT NULL,
[NodeId] INTEGER NOT NULL,
[Datestamp] DATETIME NOT NULL CONSTRAINT [DF_umbracoLog_Datestamp] DEFAULT (getdate()),
[logHeader] NVARCHAR(50) NOT NULL,
[logComment] NVARCHAR(4000) NULL)
2013-06-07 09:46:04,238 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Primary Key sql -1:
 ALTER TABLE [umbracoLog] ADD CONSTRAINT [PK_umbracoLog] PRIMARY KEY ([id])
2013-06-07 09:46:04,239 [16] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 12] Creating data in table umbracoLog
2013-06-07 09:46:04,239 [16] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 12] Done creating data in table umbracoLog
2013-06-07 09:46:04,239 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_umbracoLog] ON [umbracoLog] ([NodeId])
2013-06-07 09:46:04,259 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] New table 'umbracoLog' was created
2013-06-07 09:46:04,314 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Create Table sql -1:
 CREATE TABLE [cmsMacro] ([id] INTEGER NOT NULL IDENTITY(1,1),
[macroUseInEditor] BIT NOT NULL CONSTRAINT [DF_cmsMacro_macroUseInEditor] DEFAULT ('0'),
[macroRefreshRate] INTEGER NOT NULL CONSTRAINT [DF_cmsMacro_macroRefreshRate] DEFAULT ('0'),
[macroAlias] NVARCHAR(255) NOT NULL,
[macroName] NVARCHAR(255) NULL,
[macroScriptType] NVARCHAR(255) NULL,
[macroScriptAssembly] NVARCHAR(255) NULL,
[macroXSLT] NVARCHAR(255) NULL,
[macroCacheByPage] BIT NOT NULL CONSTRAINT [DF_cmsMacro_macroCacheByPage] DEFAULT ('1'),
[macroCachePersonalized] BIT NOT NULL CONSTRAINT [DF_cmsMacro_macroCachePersonalized] DEFAULT ('0'),
[macroDontRender] BIT NOT NULL CONSTRAINT [DF_cmsMacro_macroDontRender] DEFAULT ('0'),
[macroPython] NVARCHAR(255) NULL)
2013-06-07 09:46:04,314 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Primary Key sql -1:
 ALTER TABLE [cmsMacro] ADD CONSTRAINT [PK_cmsMacro] PRIMARY KEY ([id])
2013-06-07 09:46:04,314 [16] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 12] Creating data in table cmsMacro
2013-06-07 09:46:04,314 [16] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 12] Done creating data in table cmsMacro
2013-06-07 09:46:04,325 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] New table 'cmsMacro' was created
2013-06-07 09:46:04,379 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Create Table sql -1:
 CREATE TABLE [cmsMacroPropertyType] ([id] INTEGER NOT NULL IDENTITY(26,1),
[macroPropertyTypeAlias] NVARCHAR(50) NULL,
[macroPropertyTypeRenderAssembly] NVARCHAR(255) NULL,
[macroPropertyTypeRenderType] NVARCHAR(255) NULL,
[macroPropertyTypeBaseType] NVARCHAR(255) NULL)
2013-06-07 09:46:04,379 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Primary Key sql -1:
 ALTER TABLE [cmsMacroPropertyType] ADD CONSTRAINT [PK_cmsMacroPropertyType] PRIMARY KEY ([id])
2013-06-07 09:46:04,379 [16] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 12] Creating data in table cmsMacroPropertyType
2013-06-07 09:46:04,385 [16] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 12] Done creating data in table cmsMacroPropertyType
2013-06-07 09:46:04,399 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] New table 'cmsMacroPropertyType' was created
2013-06-07 09:46:04,465 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Create Table sql -1:
 CREATE TABLE [cmsMacroProperty] ([id] INTEGER NOT NULL IDENTITY(1,1),
[macroPropertyHidden] BIT NOT NULL CONSTRAINT [DF_cmsMacroProperty_macroPropertyHidden] DEFAULT ('0'),
[macroPropertyType] INTEGER NOT NULL,
[macro] INTEGER NOT NULL,
[macroPropertySortOrder] INTEGER NOT NULL CONSTRAINT [DF_cmsMacroProperty_macroPropertySortOrder] DEFAULT ('0'),
[macroPropertyAlias] NVARCHAR(50) NOT NULL,
[macroPropertyName] NVARCHAR(255) NOT NULL)
2013-06-07 09:46:04,465 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Primary Key sql -1:
 ALTER TABLE [cmsMacroProperty] ADD CONSTRAINT [PK_cmsMacroProperty] PRIMARY KEY ([id])
2013-06-07 09:46:04,465 [16] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 12] Creating data in table cmsMacroProperty
2013-06-07 09:46:04,465 [16] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 12] Done creating data in table cmsMacroProperty
2013-06-07 09:46:04,466 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Create Foreign Key sql -1:
 ALTER TABLE [cmsMacroProperty] ADD CONSTRAINT [FK_cmsMacroProperty_cmsMacroPropertyType_id] FOREIGN KEY ([macroPropertyType]) REFERENCES [cmsMacroPropertyType] ([id])
2013-06-07 09:46:04,466 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Create Foreign Key sql -1:
 ALTER TABLE [cmsMacroProperty] ADD CONSTRAINT [FK_cmsMacroProperty_cmsMacro_id] FOREIGN KEY ([macro]) REFERENCES [cmsMacro] ([id])
2013-06-07 09:46:04,481 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] New table 'cmsMacroProperty' was created
2013-06-07 09:46:04,536 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Create Table sql -1:
 CREATE TABLE [cmsMemberType] ([pk] INTEGER NOT NULL IDENTITY(1,1),
[NodeId] INTEGER NOT NULL,
[propertytypeId] INTEGER NOT NULL,
[memberCanEdit] BIT NOT NULL CONSTRAINT [DF_cmsMemberType_memberCanEdit] DEFAULT ('0'),
[viewOnProfile] BIT NOT NULL CONSTRAINT [DF_cmsMemberType_viewOnProfile] DEFAULT ('0'))
2013-06-07 09:46:04,536 [16] INFO  Umbraco.Core.Persistence.Database - [Thread 12] Primary Key sql -1:
 ALTER TABLE [cmsMemberType] ADD CONSTRAINT [PK_cmsMemberType] PRIMARY KEY ([pk])
2013-06-07 09:46:04,536 [16] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 12] Creating data in table cmsMemberType
2013-06-07 09:46:04,536 [16] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 12] Done creating data in table cmsMemberType
